ID,Title,Skills,Sector,Location,Capacity,Duration,Course,Company
116,Supply Chain Intern,SEM;Kotlin;Social Media,Marketing,Gurgaon,14,4 months,Operations Management,Reliance
830,Web Developer,ML;Editing;Firebase;Social Media,Design,Gurgaon,9,5 months,Supply Chain Management,Paytm
1938,Journalism Intern,Blogging;Inventory;CSS;ETL;Social Media,Media,Ahmedabad,5,5 months,Mobile Development,Microsoft
809,Supply Chain Intern,Linux;Recruitment,Management,Bangalore,17,4 months,Digital Marketing,Wipro
1311,Content Writer,Linux;TensorFlow;Keras;Social Media;Java,Finance,Lucknow,13,6 months,Human Resources,Accenture
1005,Data Analyst,NLP;Kotlin,Research,Delhi,7,3 months,Full Stack Web,Oracle
306,Marketing Intern,Recruitment;Adobe XD;Research,Electrical,Pune,16,6 months,Supply Chain Management,Accenture
1101,Mechanical Engineering Trainee,CAD;Circuit Design;SolidWorks,AI,Indore,20,5 months,Full Stack Web,Accenture
480,Electrical Engineering Intern,React;Power Systems,IT,Ahmedabad,4,5 months,Social Work Program,Tata Motors
1424,Civil Engineer Intern,Photoshop;Grammar,Blockchain,Gurgaon,14,4 months,UI/UX Design,L&T
1076,Web Developer,SQL;HTML;Surveying;Tally,IT,Gurgaon,8,2 months,Machine Learning,Facebook
571,Mechanical Engineering Trainee,SolidWorks;Content;Social Media,Business,Bangalore,3,5 months,Mobile Development,Capgemini
619,Digital Marketing Intern,Operations;Firebase;SolidWorks;TensorFlow;Content,Logistics,Hyderabad,11,6 months,Blockchain Development,TCS
1898,Graphic Designer Intern,SQL;Inventory;SolidWorks;Ethereum;TensorFlow,Mechanical,Hyderabad,4,6 months,Networking Basics,UNICEF
1266,Research Intern,Power Systems;CSS;Editing;Finance;Java,IT,Chennai,15,2 months,Supply Chain Management,UNICEF
79,Social Work Intern,Recruitment;Accounting;Editing;Power Systems,Operations,Pune,10,3 months,Electrical Systems,Oracle
1912,Marketing Intern,SEM;Android;Social Media,AI,Lucknow,5,6 months,Digital Marketing Hub,Times of India
33,Data Engineer Trainee,Matlab;Recruitment;SolidWorks;Inventory,Civil,Gurgaon,16,5 months,Journalism Basics,Paytm
1538,Business Analyst Intern,SEM;CCNA;Surveying;Keras,Operations,Delhi,19,2 months,Finance & Accounting,Reliance
1034,Data Engineer,Python;R,AI,Hyderabad,8,6 months,Content Writing,Wipro
1563,Business Analyst Junior,TensorFlow;R;Research;Security;Power Systems,Marketing,Hyderabad,15,4 months,Digital Marketing,Microsoft
352,UI Designer Associate,Power Systems;Python;React;TensorFlow;R,Blockchain,Gurgaon,16,2 months,UI/UX Design,Reliance
164,Mechanical Engineering Trainee,HTML;Reporting;Python;CSS,Business,Bangalore,5,3 months,Design Thinking,Adobe
204,Marketing Intern,Networking;Inventory;SolidWorks;Operations;Communication,Social Work,Mumbai,14,5 months,Mechanical Internship,Times of India
1054,Electrical Engineering Intern,Content;Logistics,Operations,Ahmedabad,10,5 months,Design Thinking,Amazon
1365,Digital Marketing Intern,CSS;Solidity;ML,Operations,Mumbai,13,2 months,Human Resources,TCS
1967,Digital Marketing Intern,NLP;Ethereum;Operations;Adobe XD,AI,Kolkata,10,5 months,Design Thinking,Capgemini
496,Data Engineer,Reporting;ETL;React,Management,Bangalore,20,4 months,Content Writing,Dell
1625,Research Intern,Operations;R,Electrical,Pune,12,4 months,Blockchain Development,TCS
1966,Graphic Designer Intern,Linux;Firebase;Google Analytics,IT,Hyderabad,6,4 months,Supply Chain Management,Facebook
1963,Mobile App Developer,Recruitment;Content;React,Research,Indore,16,6 months,Full Stack Web,Flipkart
611,Operations Intern,Planning;JavaScript;CCNA;Reporting;Communication,Operations,Delhi,5,6 months,Supply Chain Management,Wipro
433,Civil Engineer Intern,Swift;Figma;HTML,Mechanical,Chennai,5,4 months,Design Thinking,Dell
1492,Network Engineer,Content;Surveying;Android;Circuit Design,IT,Bangalore,3,5 months,AI & ML Internship,Times of India
219,Financial Analyst Trainee,Inventory;ML,Civil,Mumbai,9,2 months,Blockchain Development,IBM
1931,Mechanical Engineering Trainee,Illustrator;SEM,Data,Kolkata,7,5 months,Data Engineering,Siemens
1466,Blockchain Developer,CAD;Operations;SEM;Social Media,Civil,Mumbai,18,4 months,Design Thinking,Oracle
631,Business Analyst,SQL;Tally,Marketing,Lucknow,17,6 months,Data Science Bootcamp,KPMG
1382,Web Developer,AutoCAD;Research;JavaScript;UI/UX,Finance,Ahmedabad,17,5 months,Finance & Accounting,Google
1302,Content Writer,ETL;TensorFlow;Surveying;Ethereum;Community Outreach,AI,Indore,17,3 months,Mechanical Internship,Times of India
60,Mobile App Developer,Research;JavaScript,Finance,Hyderabad,13,5 months,Networking Basics,Flipkart
299,Machine Learning Intern,Circuit Design;Ethereum;Figma,AI,Gurgaon,4,3 months,Data Science Bootcamp,Facebook
1711,Web Developer,Kotlin;JavaScript;Google Analytics;TensorFlow;Inventory,Marketing,Delhi,5,3 months,Social Work Program,IBM
74,Blockchain Developer,Linux;Adobe XD;Surveying,Business,Ahmedabad,19,2 months,Research Methodologies,TCS
163,HR Intern,Social Media;Research;Networking,AI,Bangalore,7,4 months,UI/UX Design,IBM
1275,Research Intern,Illustrator;Security;Java,IT,Kolkata,7,2 months,Journalism Basics,Capgemini
1594,Financial Analyst Junior,MS Office;SEO;Surveying;Planning,Social Work,Delhi,19,2 months,Full Stack Web,Adobe
1434,Machine Learning Intern,Power Systems;Circuit Design;Tally;Illustrator;Editing,Design,Delhi,19,5 months,Supply Chain Management,Amazon
1613,Network Engineer,Grammar;Operations;Reporting;Solidity;SEO,Management,Mumbai,5,5 months,Mobile Development,Times of India
592,Web Developer Intern,Solidity;Blogging;Figma;Android;Community Outreach,Mechanical,Ahmedabad,11,6 months,Data Science Bootcamp,Wipro
317,Blockchain Developer Trainee,Content;Android;Excel,Operations,Delhi,5,2 months,Mechanical Internship,Flipkart
46,Business Analyst Associate,Finance;Research;Sales;Kotlin,IT,Bangalore,13,3 months,Networking Basics,Reliance
1720,Financial Analyst Junior,Security;Tally;Grammar,Blockchain,Ahmedabad,7,6 months,Full Stack Web,Times of India
1832,Data Analyst,Swift;Writing;Linux;Social Media;Data Analysis,Blockchain,Gurgaon,10,6 months,Mobile Development,Paytm
428,Digital Marketing Intern,Finance;Python;Android,Data,Gurgaon,18,5 months,Data Engineering,L&T
582,Data Engineer,CSS;Finance;Linux;ML;CCNA,Media,Ahmedabad,5,4 months,Full Stack Web,L&T
77,Financial Analyst Intern,CCNA;Photoshop;SEO,Data,Indore,13,4 months,Civil Engineering,Dell
1917,Data Engineer,Sales;Google Analytics,IT,Indore,20,5 months,Human Resources,IBM
1415,Marketing Intern,Swift;ETL;Photoshop;Circuit Design;Figma,Finance,Chennai,7,5 months,Operations Management,Facebook
781,Marketing Intern,SEO;Recruitment;Swift;Accounting,Social Work,Delhi,15,3 months,Human Resources,Amazon
1920,Journalism Intern,React;SEM;Tally;Adobe XD,Research,Lucknow,14,5 months,Research Methodologies,Oracle
1174,Graphic Designer Associate,Circuit Design;Data Analysis;CAD;Adobe XD;MS Office,Civil,Bangalore,16,5 months,Data Engineering,KPMG
1320,Social Work Intern,Blockchain;Sales;SQL;TensorFlow;Writing,Electrical,Hyderabad,6,2 months,Analytics Bootcamp,Flipkart
938,Marketing Intern,Tally;Social Media;Matlab;Blogging,Business,Mumbai,17,3 months,Social Work Program,Reliance
31,UI Designer Intern,Logistics;Content,Blockchain,Gurgaon,5,4 months,UI/UX Design,UNICEF
1092,UI Designer Trainee,CCNA;Adobe XD;Logistics,Blockchain,Hyderabad,12,3 months,Human Resources,HCL
1616,Data Engineer,ML;CSS;SEM,Social Work,Chennai,15,2 months,Design Thinking,Times of India
1230,Digital Marketing Intern,Python;SQL;AutoCAD;Accounting;Reporting,Mechanical,Pune,17,2 months,Journalism Basics,Oracle
975,Operations Intern,HTML;Power Systems;Communication,Logistics,Indore,16,5 months,Blockchain Development,Reliance
1085,Data Analyst Junior,Blogging;React;Android,Finance,Mumbai,10,5 months,AI & ML Internship,Wipro
515,HR Intern,Kotlin;Finance,Finance,Hyderabad,6,6 months,Data Engineering,Dell
1551,Civil Engineer Intern,SQL;Recruitment;AutoCAD;Logistics;Finance,Media,Delhi,11,6 months,Data Science Bootcamp,L&T
1568,Data Engineer,Operations;JavaScript;Accounting;Firebase;Figma,Research,Delhi,11,5 months,Electrical Systems,LinkedIn
1811,Social Work Intern,Kotlin;MS Office;Accounting;Power Systems,Marketing,Hyderabad,20,2 months,Analytics Bootcamp,Capgemini
1574,Content Writer Intern,SolidWorks;Research;Google Analytics,Operations,Ahmedabad,19,5 months,Social Work Program,Flipkart
45,Mechanical Engineering Trainee,ETL;Java,Electrical,Indore,16,6 months,Content Writing,Times of India
1687,Civil Engineer Intern,Matlab;Sales;React;Operations,Business,Ahmedabad,20,3 months,Content Writing,Facebook
169,Graphic Designer,Figma;Illustrator,IT,Chennai,6,2 months,Digital Marketing,Adobe
304,Blockchain Developer Trainee,Java;Social Media,Electrical,Pune,14,2 months,Content Writing,Oracle
991,Business Analyst Associate,Google Analytics;Figma;Reporting;Social Media;Kotlin,Finance,Chennai,16,4 months,Data Science Bootcamp,IBM
556,Data Engineer,Swift;ETL;Google Analytics;Kotlin,Management,Bangalore,13,4 months,Operations Management,Accenture
1925,Content Writer,Recruitment;Networking;SEM,Design,Pune,4,5 months,Finance & Accounting,Adobe
608,Operations Intern,Ethereum;JavaScript,Research,Indore,12,6 months,UI/UX Design,Microsoft
1619,Machine Learning Intern,Tally;Inventory,Marketing,Kolkata,16,6 months,Electrical Systems,L&T
758,Business Analyst Intern,Finance;Logistics;Networking,Mechanical,Hyderabad,16,4 months,Mobile Development,HCL
439,Financial Analyst,Ethereum;Java;Social Media;Linux,Media,Mumbai,15,4 months,Data Engineering,Capgemini
583,Mobile App Developer,Java;Accounting;Community Outreach;React,Electrical,Delhi,17,6 months,Content Writing,L&T
1519,Digital Marketing Intern,Kotlin;Android;JavaScript;Operations,AI,Bangalore,9,3 months,Civil Engineering,Capgemini
528,Social Work Intern,Communication;Firebase;Writing,Operations,Hyderabad,6,6 months,Design Thinking,Siemens
343,AI Research,Sales;SQL;Community Outreach,Marketing,Pune,16,2 months,Full Stack Web,Siemens
1737,Machine Learning Intern,Sales;Surveying;Circuit Design;NLP;Blogging,Media,Mumbai,11,5 months,Mechanical Internship,LinkedIn
368,Web Developer Trainee,Community Outreach;Python,IT,Delhi,7,5 months,Supply Chain Management,KPMG
186,Social Work Intern,Illustrator;Security;Surveying;CSS;Networking,Operations,Indore,8,5 months,Social Work Program,KPMG
1117,Digital Marketing Intern,Troubleshooting;SQL;Recruitment;Logistics;ETL,Business,Hyderabad,4,5 months,Cybersecurity Fundamentals,LinkedIn
1755,Social Work Intern,Surveying;Circuit Design;JavaScript;UI/UX,Research,Hyderabad,7,6 months,Design Thinking,Flipkart
1426,Content Writer Intern,Adobe XD;Google Analytics;Figma;SEM,Logistics,Gurgaon,15,5 months,Digital Marketing Hub,Google
301,Machine Learning Intern,Writing;Troubleshooting;Planning;CAD;UI/UX,Data,Chennai,6,3 months,Mechanical Internship,L&T
1904,Graphic Designer,Matlab;Writing;Java;CCNA;SolidWorks,Electrical,Delhi,4,4 months,Electrical Systems,Amazon
833,Research Intern,Photoshop;Google Analytics;MS Office;Logistics;Circuit Design,Finance,Kolkata,16,3 months,Operations Management,Dell
544,Digital Marketing Intern,CAD;Social Media;TensorFlow,Mechanical,Chennai,11,6 months,Mobile Development,Microsoft
1601,Research Intern,UI/UX;JavaScript;Python,Social Work,Delhi,19,2 months,Digital Marketing,TCS
351,Electrical Engineering Intern,Sales;MS Office;Writing,Electrical,Chennai,17,4 months,Social Work Program,LinkedIn
1933,Business Analyst,Google Analytics;Inventory;Linux,Blockchain,Hyderabad,8,3 months,Research Methodologies,Tata Motors
1511,Blockchain Developer,Operations;ML;Firebase;Illustrator,Finance,Chennai,11,2 months,Electrical Systems,Flipkart
979,Marketing Intern,UI/UX;CSS;Power Systems,Management,Bangalore,15,3 months,Research Methodologies,Wipro
176,Machine Learning Intern,Troubleshooting;SEM;Editing,Blockchain,Bangalore,9,6 months,Journalism Basics,HCL
483,Social Work Intern,Planning;Solidity,Civil,Indore,13,2 months,Content Writing,TCS
1413,Mechanical Engineering Trainee,Firebase;ETL;Inventory;Matlab,IT,Kolkata,9,3 months,Mechanical Internship,Tata Motors
1611,Data Analyst,CAD;Swift,Finance,Ahmedabad,12,4 months,Full Stack Web,Paytm
124,Research Intern,Swift;Troubleshooting;Illustrator;UI/UX;Power Systems,Civil,Hyderabad,17,4 months,Design Thinking,LinkedIn
600,Electrical Engineering Intern,Photoshop;ETL;Python;Kotlin;Research,Social Work,Gurgaon,10,2 months,Journalism Basics,Adobe
1795,Mechanical Engineering Trainee,CAD;Excel,Civil,Lucknow,16,2 months,Machine Learning,KPMG
1746,Network Engineer Trainee,Sales;ETL;Firebase;Writing,Mechanical,Ahmedabad,5,3 months,Cybersecurity Fundamentals,Accenture
1379,Mobile App Developer,Social Media;JavaScript,Mechanical,Lucknow,3,2 months,Full Stack Web,Reliance
1186,HR Intern,SEM;Blogging,Mechanical,Hyderabad,4,6 months,Analytics Bootcamp,Oracle
486,Electrical Engineering Intern,Kotlin;CAD;Reporting;ML;Sales,Blockchain,Indore,8,3 months,Digital Marketing Hub,Accenture
332,Network Engineer,AutoCAD;Sales;Swift,Finance,Indore,9,4 months,Content Writing,Infosys
789,Cybersecurity Intern,MS Office;Community Outreach;Illustrator,Business,Ahmedabad,7,2 months,AI & ML Internship,Tata Motors
195,Research Intern,Inventory;AutoCAD;HTML,Business,Lucknow,16,2 months,Research Methodologies,L&T
638,Social Work Intern,Networking;Blogging;CAD;Community Outreach,Marketing,Chennai,20,2 months,Data Science Bootcamp,Flipkart
472,Operations Intern,React;Swift,Management,Indore,20,5 months,AI & ML Internship,Capgemini
1714,Mobile App Developer,Accounting;UI/UX;Grammar;CSS,Logistics,Lucknow,6,5 months,UI/UX Design,Flipkart
323,Network Engineer,JavaScript;SEM;SQL;ETL,Media,Mumbai,15,5 months,Operations Management,TCS
1197,Digital Marketing Intern,ML;Sales;Firebase;TensorFlow,Management,Mumbai,7,5 months,Mobile Development,Amazon
267,Operations Intern,JavaScript;Data Analysis;HTML;Blockchain;Ethereum,Media,Indore,6,6 months,Operations Management,Dell
1544,Data Analyst,Surveying;R;Planning;Java;SolidWorks,AI,Hyderabad,18,4 months,Human Resources,IBM
1804,Supply Chain Intern,Python;Kotlin;Social Media;CAD,Social Work,Kolkata,13,2 months,Mobile Development,UNICEF
68,Civil Engineer Intern,Matlab;Android;Adobe XD;Kotlin,Finance,Bangalore,3,4 months,Machine Learning,Capgemini
1738,UI Designer,Swift;Surveying;Linux;Illustrator;Logistics,Marketing,Delhi,11,5 months,Design Thinking,Reliance
1593,Cybersecurity Intern,Keras;CAD;Accounting,Business,Bangalore,15,6 months,Supply Chain Management,Google
1564,Mechanical Engineering Trainee,Content;Matlab;UI/UX;Planning,Data,Chennai,7,4 months,Full Stack Web,Accenture
481,Journalism Intern,Swift;Accounting;Inventory;SEO,Electrical,Bangalore,11,6 months,Journalism Basics,Capgemini
1757,Content Writer,Recruitment;Reporting,Finance,Gurgaon,11,6 months,Data Engineering,Accenture
1913,Mechanical Engineering Trainee,Finance;Troubleshooting;Swift;Research;Blockchain,Logistics,Chennai,3,4 months,Data Engineering,Goldman Sachs
1441,Mobile App Developer,Accounting;Illustrator;Content;Power Systems,IT,Chennai,12,4 months,Networking Basics,Accenture
1461,AI Research,Python;Recruitment;Linux;Solidity;Matlab,Civil,Delhi,16,4 months,Data Engineering,Tata Motors
888,HR Intern,UI/UX;Surveying,Design,Lucknow,5,2 months,Supply Chain Management,Oracle
423,Mechanical Engineering Trainee,Firebase;Finance;Community Outreach;Writing,Operations,Delhi,19,5 months,Analytics Bootcamp,Wipro
1675,Financial Analyst,CSS;Firebase;CCNA;SolidWorks;Keras,Business,Lucknow,12,4 months,Research Methodologies,Siemens
1450,Supply Chain Intern,SEO;Excel;Blogging,Media,Lucknow,9,5 months,Human Resources,Times of India
765,AI Research Trainee,Sales;Python,IT,Lucknow,16,3 months,Digital Marketing,Capgemini
520,Journalism Intern,SEM;Ethereum;React;Python;ETL,Blockchain,Hyderabad,5,5 months,AI & ML Internship,LinkedIn
1432,Network Engineer Junior,Blogging;Networking,Media,Bangalore,11,3 months,Content Writing,Reliance
614,Digital Marketing Intern,Community Outreach;Illustrator;React;Photoshop,Research,Mumbai,15,6 months,Analytics Bootcamp,Times of India
1531,Network Engineer,Ethereum;Sales;SEO;CSS,Blockchain,Pune,9,4 months,Data Engineering,Facebook
1783,Blockchain Developer,Inventory;Troubleshooting;Networking,Design,Gurgaon,12,3 months,Human Resources,Amazon
1659,Machine Learning Intern,Keras;Tally,Media,Mumbai,3,3 months,Design Thinking,Capgemini
454,Data Engineer,Security;SQL;UI/UX;Circuit Design,AI,Indore,6,5 months,Mechanical Internship,Reliance
731,Business Analyst Intern,Java;Content;NLP,Social Work,Bangalore,10,3 months,Data Engineering,Dell
535,Machine Learning Intern,SolidWorks;UI/UX,Research,Chennai,4,3 months,Blockchain Development,Reliance
966,Mobile App Developer Junior,SEO;Content;R;ML;MS Office,Management,Ahmedabad,6,5 months,UI/UX Design,L&T
1285,Financial Analyst Intern,TensorFlow;Social Media;R,Finance,Mumbai,15,6 months,Finance & Accounting,Infosys
1740,Research Intern,Data Analysis;Accounting,Business,Delhi,6,2 months,AI & ML Internship,Reliance
262,Digital Marketing Intern,Communication;Grammar,IT,Ahmedabad,19,6 months,Human Resources,HCL
536,Machine Learning Intern,Excel;TensorFlow,Marketing,Lucknow,7,2 months,Mobile Development,IBM
969,Business Analyst,Circuit Design;Power Systems;Data Analysis;CAD;Operations,Logistics,Pune,6,3 months,Full Stack Web,Infosys
241,Web Developer Intern,Troubleshooting;Tally;Editing;Photoshop;Recruitment,Logistics,Gurgaon,13,2 months,Operations Management,Google
820,Supply Chain Intern,Solidity;Editing;Reporting,Marketing,Chennai,7,4 months,Design Thinking,Times of India
693,Digital Marketing Intern,Ethereum;Sales;ETL;Finance,Management,Chennai,18,6 months,Supply Chain Management,Reliance
421,Cybersecurity Intern,Android;ML;Swift;Kotlin,Data,Kolkata,5,2 months,Human Resources,Adobe
1086,Network Engineer,React;Communication,Finance,Indore,6,2 months,Supply Chain Management,KPMG
1999,Electrical Engineering Intern,Google Analytics;Blockchain,Blockchain,Indore,13,6 months,Operations Management,Oracle
366,Supply Chain Intern,Kotlin;Networking;SEM;Java,Finance,Indore,12,6 months,Content Writing,IBM
1023,Social Work Intern,Editing;Research;Operations,Design,Bangalore,9,6 months,Social Work Program,Reliance
1241,Content Writer,Logistics;Solidity,Blockchain,Kolkata,20,2 months,Full Stack Web,Dell
589,Operations Intern,MS Office;Java;Keras;Security,Mechanical,Pune,20,5 months,AI & ML Internship,HCL
